"week","description","title","number","detail","date","session","year","duration"
"10","Reden zu Protokoll","Europäische Patentreform","42 *","<div class=""bt-top-collapse collapse"">\r\n                a) Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zu dem Übereinkommen vom 19. Februar 2013 über ein Einheitliches Patentgericht <br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811137.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11137 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11137</a><br>Beschlussempfehlung und Bericht des Ausschusses für Recht und Verbraucherschutz (6. Ausschuss)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/114/1811451.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11451 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11451</a><br><br>b) Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Anpassung patentrechtlicher Vorschriften auf Grund der europäischen Patentreform<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/088/1808827.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/8827 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/8827</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/092/1809238.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/9238 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/9238</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/095/1809596.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/9596 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/9596</a> Nr. 1.6<br>Beschlussempfehlung und Bericht des Ausschusses für Recht und Verbraucherschutz (6. Ausschuss)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/114/1811451.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11451 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11451</a> \r\n                              </div>","","221","2017",5
"10","Reden zu Protokoll","Bewältigung von Konzerninsolvenzen","43 *","<div class=""bt-top-collapse collapse"">\r\n                Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Erleichterung der Bewältigung von Konzerninsolvenzen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/004/1800407.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/407 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/407</a><br>Beschlussempfehlung und Bericht des Ausschusses für Recht und Verbraucherschutz (6. Ausschuss)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/114/1811436.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11436 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11436</a><br> \r\n                              </div>","","221","2017",0
"10","Reden zu Protokoll","Bekämpfung der organisierten Kriminalität","44 *","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines ... Gesetzes zur Änderung des Strafgesetzbuches – Umsetzung des Rahmenbeschlusses 2008/841/JI des Rates vom 24. Oktober 2008 zur Bekämpfung der organisierten Kriminalität<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/112/1811275.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11275 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11275</a><br> \r\n                              </div>","","221","2017",0
"10","Reden zu Protokoll","Trilaterale Partnerschaften in der ASEAN-Region","46 *","<div class=""bt-top-collapse collapse"">\r\n                Beratung der Beschlussempfehlung und des Berichts des Ausschusses für wirtschaftliche Zusammenarbeit und Entwicklung (19. Ausschuss) <br>zu dem Antrag der Fraktionen der CDU/CSU und SPD<br>Trilaterale Partnerschaften in der ASEAN-Region stärken – Deutsches Know-how nutzen <br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/106/1810651.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/10651 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/10651</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/112/1811226.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11226 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11226</a> \r\n                              </div>","","221","2017",0
"10","Reden zu Protokoll","Abkommen zu militärischen Hauptquartieren","47 *","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zu dem Abkommen vom 19. Mai 2016 zwischen der Bundesrepublik Deutschland und dem Obersten Hauptquartier der Alliierten Mächte Europa zur Änderung des Abkommens vom 13. März 1967 zwischen der Bundesrepublik Deutschland und dem Obersten Hauptquartier der Alliierten Mächte Europa über die besonderen Bedingungen für die Einrichtung und den Betrieb internationaler militärischer Hauptquartiere in der Bundesrepublik Deutschland<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/112/1811280.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11280 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11280</a> \r\n                              </div>","","221","2017",5
"10","Reden zu Protokoll","Freiheitsbeschränkende Maßnahmen gegenüber Kindern","48 *","<div class=""bt-top-collapse collapse"">\r\n                a) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Einführung eines familiengerichtlichen Genehmigungsvorbehalts für freiheitsentziehende Maßnahmen bei Kindern <br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/112/1811278.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11278 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11278</a><br><br>b) Erste Beratung des von der Fraktion BÜNDNIS 90/DIE GRÜNEN eingebrachten Entwurfs eines Gesetzes zur Änderung des Bürgerlichen Gesetzbuchs zur Einführung eines gerichtlichen Genehmigungserfordernisses bei freiheitsbeschränkenden Maßnahmen gegenüber Kindern<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/098/1809804.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/9804 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/9804</a><br> \r\n                              </div>","","221","2017",0
"10","Überweisung","Infrastrukturabgaben und Verkehrsteuern","50","<div class=""bt-top-collapse collapse"">\r\n                a) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Ersten Gesetzes zur Änderung des Infrastrukturabgabengesetzes<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/002/1800237.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/237 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/237</a><br>b) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Änderung des Zweiten Verkehrsteueränderungsgesetzes<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/112/1811235.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11235 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11235</a><br><br>c) Erste Beratung des von der Fraktion DIE LINKE. eingebrachten Entwurfs eines Gesetzes zur Aufhebung des Gesetzes über die Erhebung einer zeitbezogenen Infrastrukturabgabe für die Benutzung von Bundesfernstraßen (Infrastrukturabgabenaufhebungsgesetz – InfrAGAufhG)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/110/1811012.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11012 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11012</a><br> \r\n                              </div>","","222","2017",70
"10","Überweisung","Stärkung der betrieblichen Altersversorgung","51","<div class=""bt-top-collapse collapse"">\r\n                a) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Stärkung der betrieblichen Altersversorgung und zur Änderung anderer Gesetze (Betriebsrentenstärkungsgesetz)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/112/1811286.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11286 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11286</a><br><br>b)\tBeratung des Antrags der Fraktion DIE LINKE.<br>Gesetzliche Rente stabilisieren – Gute Rente für alle sichern<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/114/1811402.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11402 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11402</a><br><br>c) Beratung des Antrags der Fraktion BÜNDNIS 90/DIE GRÜNEN <br>Für eine faire und nachhaltige betriebliche Altersversorgung und ein stabiles Drei-Säulen-System<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/103/1810384.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/10384 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/10384</a> \r\n                              </div>","","222","2017",75
"10","Überweisung","Gefahren durch Waffen","52 + TOP 29","<div class=""bt-top-collapse collapse"">\r\n                a) Beratung des Antrags der Fraktion BÜNDNIS 90/DIE GRÜNEN<br>Mehr Sicherheit durch weniger Waffen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/114/1811417.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11417 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11417</a><br><br>b) Beratung der Beschlussempfehlung und des Berichts des Innenausschusses (4. Ausschuss) <br>zu dem Antrag der Fraktion BÜNDNIS 90/DIE GRÜNEN<br>Handlungsbedarf im Waffenrecht für mehr öffentliche Sicherheit<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/096/1809674.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/9674 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/9674</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/114/1811444.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11444 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11444</a><br><br>TOP 29) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Zweiten Gesetzes <br>zur Änderung des Waffengesetzes und weiterer Vorschriften <br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/112/1811239.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11239 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11239</a><br> \r\n                              </div>","","222","2017",40
"10","Überweisung","Änderung des Straßenverkehrsgesetzes","53","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines … Gesetzes zur Änderung des Straßenverkehrsgesetzes<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/113/1811300.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11300 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11300</a><br> \r\n                              </div>","","222","2017",40
"10","Überweisung","Getrennterfassung von wertstoffhaltigen Abfällen","54","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Fortentwicklung der haushaltsnahen Getrennterfassung von wertstoffhaltigen Abfällen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/112/1811274.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11274 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11274</a><br> \r\n                              </div>","","222","2017",40
"10","Beschlussempfehlung","Entlastung Alleinerziehender","55","<div class=""bt-top-collapse collapse"">\r\n                Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Arbeit und Soziales (11. Ausschuss) <br>zu dem Antrag der Fraktion DIE LINKE. <br>Alleinerziehende entlasten – Umgangsmehrbedarf anerkennen<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/102/1810283.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/10283 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/10283</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/114/1811434.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11434 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11434</a> \r\n                              </div>","","222","2017",40
"7","beendet","Befragung der Bundesregierung","1","<div class=""bt-top-collapse collapse"">\r\n                Befragung der Bundesregierung<br>Thema: Entwurf eines Gesetzes zur Verbesserung der Leistungen bei Renten wegen verminderter Erwerbsfähigkeit und zur Änderung anderer Gesetze \r\n                              </div>","15. Februar 2017","217","2017",35
"7","beendet","Fragestunde","2","<div class=""bt-top-collapse collapse"">\r\n                Fragestunde <br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811120.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11120 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11120</a> \r\n                              </div>","15. Februar 2017","217","2017",125
"7","beendet","Aktuelle Stunde zur wachsenden Gefahr der Altersarmut in Deutschland","ZP 1","<div class=""bt-top-collapse collapse"">\r\n                Aktuelle Stunde<br>auf Verlangen der Fraktion DIE LINKE.<br>Zur wachsenden Gefahr der Altersarmut bei 5,7 Millionen Betroffenen in Deutschland \r\n                              </div>","15. Februar 2017","217","2017",65
"7","Überweisung","Neuregelung des bundesstaatlichen Finanzausgleichs","3 + ZP 2","<div class=""bt-top-collapse collapse"">\r\n                a) Erste Beratung des von der Bundesregierung <br>eingebrachten Entwurfs eines Gesetzes zur Änderung des Grundgesetzes (Artikel 90, 91c, 104b, 104c, 107, 108, 109a, 114, 125c, 143d, 143e, 143f, 143g)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811131.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11131 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11131</a>,18/11186<br><br>b) Erste Beratung des von der Bundesregierung <br>eingebrachten Entwurfs eines Gesetzes zur Neuregelung des bundesstaatlichen Finanzausgleichssystems ab dem Jahr 2020 und zur Änderung haushaltsrechtlicher Vorschriften<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811135.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11135 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11135</a>,18/11185<br><br>c) Beratung des Antrags der Fraktion DIE LINKE.<br>Autobahnprivatisierungen im Grundgesetz ausschließen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811165.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11165 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11165</a><br><br>ZP 2<br><br>Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Verkehr und digitale Infrastruktur (15. Ausschuss) zu dem Antrag der Fraktion DIE LINKE.<br>Planungen für die Gründung einer Bundesfernstraßengesellschaft sofort einstellen<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/065/1806547.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6547 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6547</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/088/1808885.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/8885 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/8885</a> \r\n                              </div>","16. Februar 2017","218","2017",90
"7","Überweisung","Förderung der Transparenz von Entgeltstrukturen","4","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung des von der Bundesregierung <br>eingebrachten Entwurfs eines Gesetzes zur Förderung der Transparenz von Entgeltstrukturen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811133.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11133 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11133</a><br> \r\n                              </div>","16. Februar 2017","218","2017",75
"7","Überweisung","Integrationspolitik","ZP 3","<div class=""bt-top-collapse collapse"">\r\n                Beratung des Antrags der Fraktion DIE LINKE.<br>Eine erfolgreiche Integrationspolitik erfordert eine soziale Offensive für alle<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/091/1809190.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/9190 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/9190</a> \r\n                              </div>","16. Februar 2017","218","2017",75
"7","Überweisung beschlossen (keine Sofortabstimmung in der Sache über Antrag","Überweisungen im vereinfachten Verfahren","27 + ZP 4","<div class=""bt-top-collapse collapse"">\r\n                Überweisungen im vereinfachten Verfahren<br>a) Erste Beratung des von der Bundesregierung <br>eingebrachten Entwurfs eines Gesetzes zu dem Übereinkommen vom <br>19. Februar 2013 über ein Einheitliches Patentgericht<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811137.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11137 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11137</a><br><br>b) Erste Beratung des von der Bundesregierung <br>eingebrachten Entwurfs eines Gesetzes zu dem Abkommen vom 19. Februar 2016 zwischen der Bundesrepublik Deutschland und der Republik Finnland zur Vermeidung der Doppelbesteuerung und zur Verhinderung der Steuerverkürzung auf dem Gebiet der Steuern vom Einkommen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811138.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11138 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11138</a><br><br>c) Beratung des Antrags der Fraktion DIE LINKE. <br>Illegalen Elfenbeinhandel stoppen – Afrikanische Elefanten schützen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/104/1810494.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/10494 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/10494</a><br><br>d) Beratung des Antrags der Fraktion DIE LINKE. <br>Offenlegung von Gutachten zur Deutschen Bahn AG<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/110/1811011.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11011 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11011</a><br><br>e) Beratung des Antrags der Fraktion DIE LINKE.<br>Förderung des sozialen Wohnungsbaus durch den Bund auch nach 2019 ermöglichen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811169.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11169 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11169</a><br><br>f) Beratung des Antrags der Fraktion BÜNDNIS 90/DIE GRÜNEN<br>Rückstellungen für die Braunkohlefolgekosten sicherstellen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811172.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11172 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11172</a><br><br>ZP 4  Weitere Überweisungen im vereinfachten Verfahren<br><br>a) Beratung des Antrags der Fraktion BÜNDNIS 90/DIE GRÜNEN<br>Mehr Transparenz und Klarheit bei Buchungs- und Vergleichsportalen schaffen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/100/1810043.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/10043 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/10043</a><br><br>Initiative ""She Decides"" unterstützen ‒ Die sexuellen und reproduktiven Rechte und die Selbstbestimmung und Gesundheit von Frauen und Mädchen in Ländern des globalen Südens stärken<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811177.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11177 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11177</a><br><br>c) Beratung des Antrags der Fraktion BÜNDNIS 90/DIE GRÜNEN<br>zu dem Vorschlag für eine Delegierte Verordnung der Kommission zur Ergänzung der Richtlinie 2014/65/EU des Europäischen Parlaments und des Rates durch technische Regulierungsstandards für die Anwendung von Positionslimits für Warenderivate <br>KOM(2016) 4362 endg; Ratsdok 15163/16<br>hier:\tStellungnahme des Deutschen Bundestages gemäß Artikel 23 Absatz 3 des Grundgesetzes i.  V. m. § 8 des Gesetzes über die Zusammenarbeit von Bundesregierung und Deutschem Bundestag in Angelegenheiten der Europäische Union <br>Nahrungsmittelspekulationen stoppen – Kommissionsvorschlag zurückweisen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/111/1811173.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/11173 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/11173</a><br> \r\n                              </div>","16. Februar 2017","218","2017",10
